"scenario","nS","nT","d","em_sd","kappa","rho_T","method","width","ess_median","ess_p05","fail_reason","n_attempted","convergence","convergence_mcse","bias","bias_mcse","empse","empse_mcse","mse","mse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","coverage","coverage_mcse","becoverage","becoverage_mcse","rejection","rejection_mcse","n_used","truth","cov_err_pp","cov_err_pp_mcse"
47,500,500,0,0.45,0.5,0.3,"normal-recon",0.597744973214536,489.144878083985,473.670830280725,"",5000,1,0,-0.00209209368323395,0.00211777949132056,0.149749623937056,0.00149764601146069,0.0224248417352954,0.000446493956542643,0.152553119064472,6.30224331934496e-05,1.87212164792767,1.01969195413034,0.9558,0.00290676314824583,0.955,0.00293172304285381,0.0442,0.00290676314824583,5000,0,0.580000000000003,0.290676314824583
47,500,500,0,0.45,0.5,0.3,"reported-cov",0.597715508450298,489.144878083985,473.670830280725,"",5000,1,0,-0.00209209368323395,0.00211777949132056,0.149749623937056,0.00149764601146069,0.0224248417352954,0.000446493956542643,0.152545931218661,6.31845119236614e-05,1.86732173883783,1.01964846413718,0.9558,0.00290676314824583,0.955,0.00293172304285381,0.0442,0.00290676314824583,5000,0,0.580000000000003,0.290676314824583
47,500,500,0,0.45,0.5,0.3,"target-fixed",0.589921809667734,489.144878083985,473.670830280725,"",5000,1,0,-0.00209209368323395,0.00211777949132056,0.149749623937056,0.00149764601146069,0.0224248417352954,0.000446493956542643,0.150553921593291,6.08930916265187e-05,0.537094942270144,1.00629341741588,0.9522,0.00301712313305241,0.9528,0.00299907185642492,0.0478,0.00301712313305241,5000,0,0.220000000000009,0.301712313305241
48,500,500,0,0.45,0.5,0.6,"joint-score",0.588640619679837,489.746620920891,474.715901222157,"",5000,1,0,0.000798720404990567,0.00213009966123621,0.150620791506329,0.00150635855845169,0.0226827234637118,0.000443758622963398,0.150234825453341,6.46138885443239e-05,-0.256250182414275,0.998459238229049,0.9494,0.00309966578843591,0.949,0.00311123769583746,0.0506,0.00309966578843591,5000,0,-0.0599999999999934,0.309966578843591
48,500,500,0,0.45,0.5,0.6,"normal-recon",0.595367325844735,489.746620920891,474.715901222157,"",5000,1,0,0.000798720404990567,0.00213009966123621,0.150620791506329,0.00150635855845169,0.0226827234637118,0.000443758622963398,0.151953267336065,6.6129728613018e-05,0.8846559737268,1.00990227541152,0.9532,0.00298696367570816,0.9528,0.00299907185642492,0.0468,0.00298696367570816,5000,0,0.320000000000009,0.298696367570816
48,500,500,0,0.45,0.5,0.6,"reported-cov",0.594181333720468,489.746620920891,474.715901222157,"",5000,1,0,0.000798720404990567,0.00213009966123621,0.150620791506329,0.00150635855845169,0.0226827234637118,0.000443758622963398,0.151650579738121,6.60084505111521e-05,0.683695936990247,1.00789087375324,0.9528,0.00299907185642492,0.9526,0.00300510365877785,0.0472,0.00299907185642492,5000,0,0.280000000000002,0.299907185642492
48,500,500,0,0.45,0.5,0.6,"target-fixed",0.586404216826555,489.746620920891,474.715901222157,"",5000,1,0,0.000798720404990567,0.00213009966123621,0.150620791506329,0.00150635855845169,0.0226827234637118,0.000443758622963398,0.149660832436397,6.28182022504187e-05,-0.637335032124153,0.99460083651936,0.9482,0.0031342227106573,0.949,0.00311123769583746,0.0518,0.0031342227106573,5000,0,-0.179999999999991,0.31342227106573
49,500,500,0,0.45,1,0.3,"joint-score",0.605418592685037,489.016306850107,473.789487018508,"",5000,1,0,-0.00248855368371163,0.00220812344755883,0.156137906346586,0.0015615352247968,0.0243803628885725,0.000468147780238984,0.154511893086816,6.38572621099238e-05,-1.04139558280062,0.990529696437451,0.9496,0.00309385972532693,0.9506,0.0030646252625729,0.0504,0.00309385972532693,5000,0,-0.0399999999999956,0.309385972532693
49,500,500,0,0.45,1,0.3,"normal-recon",0.615862918387803,489.016306850107,473.789487018508,"",5000,1,0,-0.00248855368371163,0.00220812344755883,0.156137906346586,0.0015615352247968,0.0243803628885725,0.000468147780238984,0.157181314047708,6.68050601559662e-05,0.668260338271476,1.00769202762654,0.9534,0.00298088711627931,0.9536,0.00297479545515318,0.0466,0.00298088711627931,5000,0,0.340000000000007,0.298088711627931
49,500,500,0,0.45,1,0.3,"reported-cov",0.615847391004858,489.016306850107,473.789487018508,"",5000,1,0,-0.00248855368371163,0.00220812344755883,0.156137906346586,0.0015615352247968,0.0243803628885725,0.000468147780238984,0.157178401389791,6.73133688113618e-05,0.666394898939271,1.00768726362317,0.9536,0.00297479545515318,0.9536,0.00297479545515318,0.0464,0.00297479545515318,5000,0,0.360000000000005,0.297479545515318
49,500,500,0,0.45,1,0.3,"target-fixed",0.608066336014223,489.016306850107,473.789487018508,"",5000,1,0,-0.00248855368371163,0.00220812344755883,0.156137906346586,0.0015615352247968,0.0243803628885725,0.000468147780238984,0.155188070463493,6.43187291166792e-05,-0.608331381737148,0.99486928805452,0.9504,0.00307049963361014,0.951,0.00305283474822991,0.0496,0.00307049963361014,5000,0,0.0400000000000067,0.307049963361014
50,500,500,0,0.45,1,0.6,"joint-score",0.600339753254832,489.823611556183,474.727097414632,"",5000,1,0,7.63095525679085e-06,0.00218741323502339,0.154673473174225,0.00154688942842031,0.0239190985853483,0.000478708819286155,0.15321986359363,6.5393874009384e-05,-0.939792422555541,0.991602871866072,0.948,0.00313993630508646,0.948,0.00313993630508646,0.052,0.00313993630508646,5000,0,-0.2,0.313993630508646
50,500,500,0,0.45,1,0.6,"normal-recon",0.611884720064675,489.823611556183,474.727097414632,"",5000,1,0,7.63095525679085e-06,0.00218741323502339,0.154673473174225,0.00154688942842031,0.0239190985853483,0.000478708819286155,0.156170883060204,6.87364203653069e-05,0.968110339316164,1.01075949119969,0.953,0.00299302522541993,0.953,0.00299302522541993,0.047,0.00299302522541993,5000,0,0.3,0.299302522541993
50,500,500,0,0.45,1,0.6,"reported-cov",0.610684601708358,489.823611556183,474.727097414632,"",5000,1,0,7.63095525679085e-06,0.00218741323502339,0.154673473174225,0.00154688942842031,0.0239190985853483,0.000478708819286155,0.155864770640279,6.8689317184034e-05,0.770201535923576,1.0087807818555,0.9526,0.00300510365877785,0.9526,0.00300510365877785,0.0474,0.00300510365877785,5000,0,0.260000000000005,0.300510365877785
50,500,500,0,0.45,1,0.6,"target-fixed",0.603212804144887,489.823611556183,474.727097414632,"",5000,1,0,7.63095525679085e-06,0.00218741323502339,0.154673473174225,0.00154688942842031,0.0239190985853483,0.000478708819286155,0.153953904576307,6.60668528483587e-05,-0.465217844501908,0.996363354445024,0.9496,0.00309385972532693,0.9496,0.00309385972532693,0.0504,0.00309385972532693,5000,0,-0.0399999999999956,0.309385972532693
51,500,500,0,0.9,0,0.3,"joint-score",0.636007326373882,489.334465395772,473.958583878503,"",5000,1,0,-0.00455358452881275,0.00231634044873413,0.16379000388366,0.00163806385341308,0.0268425350711959,0.000524147435865132,0.162360606290718,8.56289997977562e-05,-0.872701360918726,0.992749650840516,0.9518,0.00302908435009658,0.9532,0.00298696367570816,0.0482,0.00302908435009658,5000,0,0.180000000000002,0.302908435009658
51,500,500,0,0.9,0,0.3,"normal-recon",0.636373416907548,489.334465395772,473.958583878503,"",5000,1,0,-0.00455358452881275,0.00231634044873413,0.16379000388366,0.00163806385341308,0.0268425350711959,0.000524147435865132,0.162446490935374,8.26575555572178e-05,-0.820265532956099,0.993179499478145,0.9522,0.00301712313305241,0.9528,0.00299907185642492,0.0478,0.00301712313305241,5000,0,0.220000000000009,0.301712313305241
51,500,500,0,0.9,0,0.3,"reported-cov",0.63633275373649,489.334465395772,473.958583878503,"",5000,1,0,-0.00455358452881275,0.00231634044873413,0.16379000388366,0.00163806385341308,0.0268425350711959,0.000524147435865132,0.162437303359741,8.31406779560819e-05,-0.82587489580801,0.993138505022016,0.9524,0.00301112072159188,0.9526,0.00300510365877785,0.0476,0.00301112072159188,5000,0,0.240000000000007,0.301112072159188
51,500,500,0,0.9,0,0.3,"target-fixed",0.613145888003764,489.334465395772,473.958583878503,"",5000,1,0,-0.00455358452881275,0.00231634044873413,0.16379000388366,0.00163806385341308,0.0268425350711959,0.000524147435865132,0.156500295466272,7.25433501167393e-05,-4.45064304569276,0.956614988706425,0.942,0.00330563155841664,0.9434,0.00326791799162708,0.058,0.00330563155841664,5000,0,-0.800000000000001,0.330563155841664
52,500,500,0,0.9,0,0.6,"joint-score",0.638583765644759,489.974481408035,474.78361094098,"",5000,1,0,-0.00097628950515178,0.00230725115042945,0.163147293436913,0.00163163610613874,0.026612669089117,0.000522938588662416,0.163034691512072,9.23086334771043e-05,-0.0690185674974586,1.00101006892382,0.952,0.00302311098043059,0.9516,0.00303504332753257,0.048,0.00302311098043059,5000,0,0.2,0.302311098043059
52,500,500,0,0.9,0,0.6,"normal-recon",0.642627830319107,489.974481408035,474.78361094098,"",5000,1,0,-0.00097628950515178,0.00230725115042945,0.163147293436913,0.00163163610613874,0.026612669089117,0.000522938588662416,0.164061087836506,9.06714579168111e-05,0.560103928384525,1.00723605875563,0.9532,0.00298696367570816,0.9534,0.00298088711627931,0.0468,0.00298696367570816,5000,0,0.320000000000009,0.298696367570816
52,500,500,0,0.9,0,0.6,"reported-cov",0.638785399845971,489.974481408035,474.78361094098,"",5000,1,0,-0.00097628950515178,0.00230725115042945,0.163147293436913,0.00163163610613874,0.026612669089117,0.000522938588662416,0.163079399517723,8.99115933769689e-05,-0.0416151060554593,1.00120174409215,0.951,0.00305283474822991,0.9514,0.0030409879973456,0.049,0.00305283474822991,5000,0,0.1,0.305283474822991
52,500,500,0,0.9,0,0.6,"target-fixed",0.615620592068827,489.974481408035,474.78361094098,"",5000,1,0,-0.00097628950515178,0.00230725115042945,0.163147293436913,0.00163163610613874,0.026612669089117,0.000522938588662416,0.157144778492553,7.854300758606e-05,-3.67919983096837,0.964506576110971,0.9408,0.0033375248313683,0.9414,0.00332162731202644,0.0592,0.0033375248313683,5000,0,-0.919999999999999,0.33375248313683
53,500,500,0,0.9,0.5,0.3,"joint-score",0.646632854361623,489.33968426576,473.475061375233,"",5000,1,0,0.00335097183184809,0.0023645423772458,0.167198394935347,0.00167215117283234,0.0279609412205202,0.000553563175958366,0.165059281589722,8.1426173472302e-05,-1.27938629222578,0.988505252189111,0.9492,0.00310545842026584,0.9496,0.00309385972532693,0.0508,0.00310545842026584,5000,0,-0.0799999999999912,0.310545842026584
53,500,500,0,0.9,0.5,0.3,"normal-recon",0.665686612257968,489.33968426576,473.475061375233,"",5000,1,0,0.00335097183184809,0.0023645423772458,0.167198394935347,0.00167215117283234,0.0279609412205202,0.000553563175958366,0.169929369518009,8.64322453836817e-05,1.63337368383134,1.01774908802451,0.9556,0.00291302729132427,0.9558,0.00290676314824583,0.0444,0.00291302729132427,5000,0,0.560000000000005,0.291302729132427
53,500,500,0,0.9,0.5,0.3,"reported-cov",0.665592613152728,489.33968426576,473.475061375233,"",5000,1,0,0.00335097183184809,0.0023645423772458,0.167198394935347,0.00167215117283234,0.0279609412205202,0.000553563175958366,0.169907538099775,8.72828664745499e-05,1.62031649016472,1.01764464262409,0.956,0.00290048271844533,0.9556,0.00291302729132427,0.044,0.00290048271844533,5000,0,0.6,0.290048271844533
53,500,500,0,0.9,0.5,0.3,"target-fixed",0.643166029861822,489.33968426576,473.475061375233,"",5000,1,0,0.00335097183184809,0.0023645423772458,0.167198394935347,0.00167215117283234,0.0279609412205202,0.000553563175958366,0.164167200671429,7.79456433450669e-05,-1.81293263316893,0.983074855442424,0.9472,0.00316266216975509,0.9478,0.00314563697841948,0.0528,0.00316266216975509,5000,0,-0.279999999999991,0.316266216975509
54,500,500,0,0.9,0.5,0.6,"joint-score",0.646080665843794,489.671022142845,474.490922874753,"",5000,1,0,0.00220651532861895,0.00235747251156026,0.166698479938514,0.00166715152287402,0.0277876942470639,0.000570888462736668,0.164933977824229,8.79526109932696e-05,-1.05849922263018,0.990919603495856,0.9478,0.00314563697841948,0.948,0.00313993630508646,0.0522,0.00314563697841947,5000,0,-0.219999999999998,0.314563697841947
54,500,500,0,0.9,0.5,0.6,"normal-recon",0.668778710668166,489.671022142845,474.490922874753,"",5000,1,0,0.00220651532861895,0.00235747251156026,0.166698479938514,0.00166715152287402,0.0277876942470639,0.000570888462736668,0.170736506404997,9.39627843003617e-05,2.42235350194684,1.02587568794434,0.9532,0.00298696367570816,0.953,0.00299302522541993,0.0468,0.00298696367570816,5000,0,0.320000000000009,0.298696367570816
54,500,500,0,0.9,0.5,0.6,"reported-cov",0.665086905399521,489.671022142845,474.490922874753,"",5000,1,0,0.00220651532861895,0.00235747251156026,0.166698479938514,0.00166715152287402,0.0277876942470639,0.000570888462736668,0.169795165401723,9.39418911219676e-05,1.85765668910172,1.0202360411523,0.9524,0.00301112072159188,0.953,0.00299302522541993,0.0476,0.00301112072159188,5000,0,0.240000000000007,0.301112072159188
54,500,500,0,0.9,0.5,0.6,"target-fixed",0.642843007329143,489.671022142845,474.490922874753,"",5000,1,0,0.00220651532861895,0.00235747251156026,0.166698479938514,0.00166715152287402,0.0277876942470639,0.000570888462736668,0.164098682229228,8.38883353295171e-05,-1.55958093333881,0.985787960885718,0.9444,0.00324063697442339,0.9456,0.0032075111847038,0.0556,0.00324063697442339,5000,0,-0.559999999999994,0.324063697442339
55,500,500,0,0.9,1,0.3,"joint-score",0.675027580570134,489.014614485278,473.50859746697,"",5000,1,0,-0.0034586001642109,0.00244501468341272,0.172888646274182,0.00172905937732571,0.0298964678288129,0.000594997283505873,0.17230761768362,8.51204724197151e-05,-0.336070993140758,0.99795420040559,0.949,0.00311123769583746,0.9484,0.00312849612433834,0.051,0.00311123769583746,5000,0,-0.1,0.311123769583746
55,500,500,0,0.9,1,0.3,"normal-recon",0.711139638107261,489.014614485278,473.50859746697,"",5000,1,0,-0.0034586001642109,0.00244501468341272,0.172888646274182,0.00172905937732571,0.0298964678288129,0.000594997283505873,0.181546831674196,9.78862191008564e-05,5.0079548811341,1.05170967595307,0.9596,0.00278452293939195,0.9592,0.00279769047608916,0.0404,0.00278452293939195,5000,0,0.960000000000005,0.278452293939195
55,500,500,0,0.9,1,0.3,"reported-cov",0.711070315065157,489.014614485278,473.50859746697,"",5000,1,0,-0.0034586001642109,0.00244501468341272,0.172888646274182,0.00172905937732571,0.0298964678288129,0.000594997283505873,0.18153305992728,9.93795730588013e-05,4.99998920657254,1.05167698424956,0.9596,0.00278452293939195,0.9592,0.00279769047608916,0.0404,0.00278452293939195,5000,0,0.960000000000005,0.278452293939195
55,500,500,0,0.9,1,0.3,"target-fixed",0.690209381993973,489.014614485278,473.50859746697,"",5000,1,0,-0.0034586001642109,0.00244501468341272,0.172888646274182,0.00172905937732571,0.0298964678288129,0.000594997283505873,0.176193995851554,9.14208991862036e-05,1.91183727133266,1.0205910806598,0.9542,0.00295642892693195,0.9548,0.00293792307591605,0.0458,0.00295642892693195,5000,0,0.420000000000009,0.295642892693195
56,500,500,0,0.9,1,0.6,"joint-score",0.672034969216826,489.90341050431,475.010809117164,"",5000,1,0,0.00133852489932612,0.00246887331666652,0.174575706410542,0.00174593166600255,0.0304723735821922,0.000598413172733178,0.171559246856514,9.09596171475593e-05,-1.7278804800792,0.984199615426107,0.944,0.00325158422926425,0.9436,0.00326248494249399,0.056,0.00325158422926425,5000,0,-0.6,0.325158422926425
56,500,500,0,0.9,1,0.6,"normal-recon",0.71135193960533,489.90341050431,475.010809117164,"",5000,1,0,0.00133852489932612,0.00246887331666652,0.174575706410542,0.00174593166600255,0.0304723735821922,0.000598413172733178,0.181615992148167,0.00010345734876508,4.03279808077559,1.04211842512859,0.9554,0.00291927525252416,0.9556,0.00291302729132427,0.0446,0.00291927525252416,5000,0,0.540000000000007,0.291927525252416
56,500,500,0,0.9,1,0.6,"reported-cov",0.707870784199908,489.90341050431,475.010809117164,"",5000,1,0,0.00133852489932612,0.00246887331666652,0.174575706410542,0.00174593166600255,0.0304723735821922,0.000598413172733178,0.180731206574747,0.000104428450228478,3.52597752045136,1.03708989118736,0.955,0.00293172304285381,0.9542,0.00295642892693195,0.045,0.00293172304285381,5000,0,0.5,0.293172304285381
56,500,500,0,0.9,1,0.6,"target-fixed",0.68708582131129,489.90341050431,475.010809117164,"",5000,1,0,0.00133852489932612,0.00246887331666652,0.174575706410542,0.00174593166600255,0.0304723735821922,0.000598413172733178,0.17541074631682,9.64367603689399e-05,0.478325377251942,1.00640095145289,0.9476,0.00315132480077824,0.9482,0.0031342227106573,0.0524,0.00315132480077824,5000,0,-0.239999999999996,0.315132480077824
57,500,500,0.4,0,0,0.3,"joint-score",0.626871963435017,359.752318297249,305.629839818856,"",5000,1,0,0.00131747849025361,0.00233628139081102,0.165200041420241,0.00165216563902797,0.0272873312240845,0.000567079477008898,0.16011975288675,0.000115472092794586,-3.07523441871762,0.971861472918706,0.9406,0.00334280241713446,0.9406,0.00334280241713446,0.0594,0.00334280241713446,5000,0,-0.939999999999996,0.334280241713446
57,500,500,0.4,0,0,0.3,"normal-recon",0.627131510754672,359.752318297249,305.629839818856,"",5000,1,0,0.00131747849025361,0.00233628139081102,0.165200041420241,0.00165216563902797,0.0272873312240845,0.000567079477008898,0.160184646031224,0.000115099779916361,-3.03595286411508,0.972237134129066,0.9408,0.0033375248313683,0.941,0.00333223648620562,0.0592,0.0033375248313683,5000,0,-0.919999999999999,0.33375248313683
57,500,500,0.4,0,0,0.3,"reported-cov",0.6271138296675,359.752318297249,305.629839818856,"",5000,1,0,0.00131747849025361,0.00233628139081102,0.165200041420241,0.00165216563902797,0.0272873312240845,0.000567079477008898,0.160180201117517,0.000115116827246334,-3.03864348917112,0.972211033949203,0.9406,0.00334280241713446,0.941,0.00333223648620562,0.0594,0.00334280241713446,5000,0,-0.939999999999996,0.334280241713446
57,500,500,0.4,0,0,0.3,"target-fixed",0.62350649549183,359.752318297249,305.629839818856,"",5000,1,0,0.00131747849025361,0.00233628139081102,0.165200041420241,0.00165216563902797,0.0272873312240845,0.000567079477008898,0.159256880933388,0.000113855994173223,-3.59755387211694,0.966581111257375,0.9392,0.00337944847571316,0.9396,0.00336903072114221,0.0608,0.00337944847571316,5000,0,-1.07999999999999,0.337944847571316
58,500,500,0.4,0,0,0.6,"joint-score",0.618776131866549,362.028581276719,302.293656619904,"",5000,1,0,-0.00454310953680913,0.002286234877547,0.161661218529868,0.00161677387077044,0.02614976255091,0.00051076198960386,0.15806562690998,0.000118567865240969,-2.224152244172,0.980602946231472,0.9474,0.00315699984162179,0.9462,0.00319078548323136,0.0526,0.00315699984162179,5000,0,-0.259999999999994,0.315699984162179
58,500,500,0.4,0,0,0.6,"normal-recon",0.6192684523061,362.028581276719,302.293656619904,"",5000,1,0,-0.00454310953680913,0.002286234877547,0.161661218529868,0.00161677387077044,0.02614976255091,0.00051076198960386,0.158189548556794,0.000118114666016312,-2.14749709586834,0.981346517152625,0.9476,0.00315132480077824,0.9466,0.00317957355631223,0.0524,0.00315132480077824,5000,0,-0.239999999999996,0.315132480077824
58,500,500,0.4,0,0,0.6,"reported-cov",0.619046009803834,362.028581276719,302.293656619904,"",5000,1,0,-0.00454310953680913,0.002286234877547,0.161661218529868,0.00161677387077044,0.02614976255091,0.00051076198960386,0.158133226291396,0.000118238467304956,-2.18233678463862,0.981004759365388,0.9472,0.00316266216975509,0.9468,0.00317394895989208,0.0528,0.00316266216975509,5000,0,-0.279999999999991,0.316266216975509
58,500,500,0.4,0,0,0.6,"target-fixed",0.615694016118454,362.028581276719,302.293656619904,"",5000,1,0,-0.00454310953680913,0.002286234877547,0.161661218529868,0.00161677387077044,0.02614976255091,0.00051076198960386,0.157274364062384,0.00011678848718502,-2.71360967545441,0.975639542982934,0.9466,0.00317957355631223,0.945,0.0032241277890307,0.0534,0.00317957355631223,5000,0,-0.339999999999996,0.317957355631223
59,500,500,0.4,0.45,0,0.3,"joint-score",0.68199950036047,360.52690258532,304.313081557184,"",5000,1,0,-0.00055203002815768,0.0024953629481146,0.176448806213349,0.00176466453741143,0.031128259115025,0.000617919778413556,0.174290186604714,0.000149910890158455,-1.22336878041804,0.991511806838029,0.948,0.00313993630508646,0.9478,0.00314563697841948,0.0954,0.00415448769404845,5000,0.106883553578019,-0.2,0.313993630508646
59,500,500,0.4,0.45,0,0.3,"normal-recon",0.682238117580477,360.52690258532,304.313081557184,"",5000,1,0,-0.00055203002815768,0.0024953629481146,0.176448806213349,0.00176466453741143,0.031128259115025,0.000617919778413556,0.174347406502091,0.000149127582390223,-1.1909401691941,0.991797004865988,0.9482,0.0031342227106573,0.948,0.00313993630508646,0.0954,0.00415448769404845,5000,0.106883553578019,-0.179999999999991,0.31342227106573
59,500,500,0.4,0.45,0,0.3,"reported-cov",0.682226454651786,360.52690258532,304.313081557184,"",5000,1,0,-0.00055203002815768,0.0024953629481146,0.176448806213349,0.00176466453741143,0.031128259115025,0.000617919778413556,0.174344744128803,0.000149196902490931,-1.19244903363165,0.991785318205865,0.9482,0.0031342227106573,0.948,0.00313993630508646,0.0952,0.00415058935574215,5000,0.106883553578019,-0.179999999999991,0.31342227106573
59,500,500,0.4,0.45,0,0.3,"target-fixed",0.672841649532626,360.52690258532,304.313081557184,"",5000,1,0,-0.00055203002815768,0.0024953629481146,0.176448806213349,0.00176466453741143,0.031128259115025,0.000617919778413556,0.171947735651448,0.000147595232059636,-2.55092151570471,0.97817134440446,0.9434,0.00326791799162708,0.9434,0.00326791799162708,0.1018,0.00427637135899117,5000,0.106883553578019,-0.659999999999994,0.326791799162708
60,500,500,0.4,0.45,0,0.6,"joint-score",0.68034878260495,361.498638145294,302.847902266245,"",5000,1,0,-0.00195685881420238,0.00251968033058407,0.178168304817836,0.00178186124321287,0.0317414253491115,0.000662389079939203,0.173924813344992,0.000163826568079337,-2.38173196808612,0.980600905718921,0.9414,0.00332162731202644,0.941,0.00333223648620562,0.1056,0.00434623147105628,5000,0.116436831968334,-0.859999999999994,0.332162731202644
60,500,500,0.4,0.45,0,0.6,"normal-recon",0.681767839258883,361.498638145294,302.847902266245,"",5000,1,0,-0.00195685881420238,0.00251968033058407,0.178168304817836,0.00178186124321287,0.0317414253491115,0.000662389079939203,0.174281265771471,0.000162750034023595,-2.1816669639076,0.982536599217226,0.9406,0.00334280241713446,0.9414,0.00332162731202644,0.1048,0.00433167311786104,5000,0.116436831968334,-0.939999999999996,0.334280241713446
60,500,500,0.4,0.45,0,0.6,"reported-cov",0.680646672826523,361.498638145294,302.847902266245,"",5000,1,0,-0.00195685881420238,0.00251968033058407,0.178168304817836,0.00178186124321287,0.0317414253491115,0.000662389079939203,0.173996656276271,0.000162981070598571,-2.34140889751926,0.980958034326858,0.9408,0.0033375248313683,0.9412,0.00332693733033852,0.1056,0.00434623147105628,5000,0.116436831968334,-0.919999999999999,0.33375248313683
60,500,500,0.4,0.45,0,0.6,"target-fixed",0.671560810018386,361.498638145294,302.847902266245,"",5000,1,0,-0.00195685881420238,0.00251968033058407,0.178168304817836,0.00178186124321287,0.0317414253491115,0.000662389079939203,0.171674656657464,0.000161079965121817,-3.64467078867385,0.967881416329406,0.9376,0.00342070869850094,0.938,0.00341045451516363,0.1128,0.00447383862024548,5000,0.116436831968334,-1.24,0.342070869850094
61,500,500,0.4,0.45,0.5,0.3,"joint-score",0.691867115334242,361.695400405648,306.18334106029,"",5000,1,0,-0.00101187387830356,0.00259318217555952,0.183365670119022,0.00183384009436977,0.033617268273148,0.00064520703110692,0.176804597089539,0.000150407873940054,-3.57813598653646,0.967797428509414,0.9438,0.00325704037432759,0.9436,0.00326248494249399,0.072,0.00365557109081468,5000,0.0534417767890094,-0.619999999999998,0.325704037432759
61,500,500,0.4,0.45,0.5,0.3,"normal-recon",0.696556178385486,361.695400405648,306.18334106029,"",5000,1,0,-0.00101187387830356,0.00259318217555952,0.183365670119022,0.00183384009436977,0.033617268273148,0.00064520703110692,0.177998541796061,0.000150372066038378,-2.92700826685658,0.97428443798192,0.9448,0.00322964270469661,0.9456,0.0032075111847038,0.0688,0.00357956868910208,5000,0.0534417767890094,-0.519999999999998,0.32296427046966
61,500,500,0.4,0.45,0.5,0.3,"reported-cov",0.696508333089774,361.695400405648,306.18334106029,"",5000,1,0,-0.00101187387830356,0.00259318217555952,0.183365670119022,0.00183384009436977,0.033617268273148,0.00064520703110692,0.177986477066353,0.000150376960153103,-2.93358786798946,0.974219093594232,0.945,0.0032241277890307,0.9454,0.00321306209090332,0.0684,0.00356991428468528,5000,0.0534417767890094,-0.5,0.32241277890307
61,500,500,0.4,0.45,0.5,0.3,"target-fixed",0.687592830431561,361.695400405648,306.18334106029,"",5000,1,0,-0.00101187387830356,0.00259318217555952,0.183365670119022,0.00183384009436977,0.033617268273148,0.00064520703110692,0.17570905117648,0.000148694103507423,-4.17560110219785,0.961764559768862,0.9416,0.00331630637909105,0.9408,0.0033375248313683,0.0748,0.00372034837078465,5000,0.0534417767890094,-0.839999999999996,0.331630637909105
62,500,500,0.4,0.45,0.5,0.6,"joint-score",0.688158907585904,362.029095300096,302.631859987935,"",5000,1,0,-0.00942127595677944,0.00254221277792216,0.179761589448785,0.00179779568304603,0.032396526635999,0.000652957031899347,0.175894511182933,0.000158850308459825,-2.15122611994591,0.98256732362289,0.9462,0.00319078548323136,0.9454,0.00321306209090332,0.0626,0.00342582077756557,5000,0.0582184159841672,-0.379999999999991,0.319078548323136
62,500,500,0.4,0.45,0.5,0.6,"normal-recon",0.69391162663494,362.029095300096,302.631859987935,"",5000,1,0,-0.00942127595677944,0.00254221277792216,0.179761589448785,0.00179779568304603,0.032396526635999,0.000652957031899347,0.177359047560493,0.000158720828111141,-1.33651571264958,0.99067607293663,0.948,0.00313993630508646,0.9478,0.00314563697841948,0.0602,0.00336380617753164,5000,0.0582184159841672,-0.2,0.313993630508646
62,500,500,0.4,0.45,0.5,0.6,"reported-cov",0.692748823053265,362.029095300096,302.631859987935,"",5000,1,0,-0.00942127595677944,0.00254221277792216,0.179761589448785,0.00179779568304603,0.032396526635999,0.000652957031899347,0.177063320185317,0.000158832224660715,-1.50102659402487,0.989042892224968,0.9478,0.00314563697841948,0.9478,0.00314563697841948,0.0608,0.00337944847571316,5000,0.0582184159841672,-0.219999999999998,0.314563697841947
62,500,500,0.4,0.45,0.5,0.6,"target-fixed",0.683741987528236,362.029095300096,302.631859987935,"",5000,1,0,-0.00942127595677944,0.00254221277792216,0.179761589448785,0.00179779568304603,0.032396526635999,0.000652957031899347,0.174760851365489,0.000156770103038552,-2.78187242259605,0.976181890935923,0.9442,0.00324611644892786,0.9434,0.00326791799162708,0.0648,0.00348140661227614,5000,0.0582184159841672,-0.579999999999992,0.324611644892786
63,500,500,0.4,0.45,1,0.3,"joint-score",0.704385230110196,360.631212310581,305.062402401306,"",5000,1,0,-0.00590905731976631,0.00258649168598123,0.182892581063996,0.00182910873065948,0.0334779232274169,0.000648649598891798,0.179981988493082,0.000147517887975214,-1.591421890369,0.987483820436268,0.9454,0.00321306209090332,0.9434,0.00326791799162708,0.0546,0.00321306209090332,5000,0,-0.459999999999994,0.321306209090332
63,500,500,0.4,0.45,1,0.3,"normal-recon",0.713422365108304,360.631212310581,305.062402401306,"",5000,1,0,-0.00590905731976631,0.00258649168598123,0.182892581063996,0.00182910873065948,0.0334779232274169,0.000648649598891798,0.182282364818913,0.000147063574856111,-0.33364734727519,1.00000131492385,0.948,0.00313993630508646,0.9484,0.00312849612433834,0.052,0.00313993630508646,5000,0,-0.2,0.313993630508646
63,500,500,0.4,0.45,1,0.3,"reported-cov",0.713383499057437,360.631212310581,305.062402401306,"",5000,1,0,-0.00590905731976631,0.00258649168598123,0.182892581063996,0.00182910873065948,0.0334779232274169,0.000648649598891798,0.182272967293783,0.0001471853670624,-0.338785623018834,0.999955450572109,0.948,0.00313993630508646,0.9482,0.0031342227106573,0.052,0.00313993630508646,5000,0,-0.2,0.313993630508646
