"cell","method","n_ok","n_fail","bias","mcse","emp_se","mod_se","rmse","coverage","cov_mcse","ess","design","var_T","ratio","shift","em","exact_unadj"
28,"maic_means",1000,0,0.00530416893930664,0.00462708358449712,0.146321230509871,0.157698645826407,0.146344206593775,0.966,0.00573096850453743,378.963242271219,"unanchored",1,1,0.3,"none",0.444632870741354
29,"maic_index",1000,0,-0.00194995696508083,0.00655422852530637,0.207262904452147,0.196759910739373,0.207168424192838,0.942,0.00739161687318817,754.32095817591,"anchored",4,1,0.3,"none",0.0120664123423708
29,"maic_meanvar",1000,0,-0.00121584904712902,0.00655258053019343,0.20721079027085,0.196960476938276,0.207110727829272,0.944,0.00727076337120113,751.564836079079,"anchored",4,1,0.3,"none",0.0120664123423708
29,"gcomp",1000,0,0.000353482980477833,0.00536342665946428,0.169606443071754,0.165128865151992,0.169521987176113,0.939,0.00756828910652864,NA,"anchored",4,1,0.3,"none",0.0120664123423708
29,"maic_means",1000,0,-0.00081606933062438,0.00654218890687742,0.206882178288199,0.196452718922144,0.206780321662215,0.939,0.00756828910652864,758.229368546854,"anchored",4,1,0.3,"none",0.0120664123423708
29,"unadjusted",1000,0,0.0123681907753453,0.00619655801719847,0.19595236987724,0.186977438438051,0.196244505839785,0.939,0.00756828910652864,1000,"anchored",4,1,0.3,"none",0.0120664123423708
30,"gcomp",1000,0,-0.00455543779397756,0.00366073999930846,0.11576276319498,0.121391595408647,0.115794509104228,0.964,0.00589101010014412,NA,"unanchored",4,1,0.3,"none",0.643600959111689
30,"maic_meanvar",1000,0,-0.0072069161125998,0.00360948504921436,0.114141939358423,0.143185523738747,0.114312263463005,0.983,0.00408790900094413,373.780186283272,"unanchored",4,1,0.3,"none",0.643600959111689
30,"unadjusted",1000,0,0.63946133303224,0.00413808320939545,0.130857680889891,0.135417558092106,0.652700088370303,0.003,0.00172945077987204,500,"unanchored",4,1,0.3,"none",0.643600959111689
30,"maic_means",1000,0,-0.00489835224618179,0.00358835633829054,0.113473790852998,0.142517302828845,0.113522767602217,0.983,0.00408790900094413,379.31369157052,"unanchored",4,1,0.3,"none",0.643600959111689
30,"maic_index",1000,0,-0.0085830015362737,0.00364041811817372,0.11512012888773,0.142893505936753,0.115382231502186,0.983,0.00408790900094413,376.369377005683,"unanchored",4,1,0.3,"none",0.643600959111689
31,"maic_meanvar",1000,0,0.00436742403741147,0.00736196557947636,0.232805792869066,0.235078879459906,0.232730344065667,0.95,0.00689202437604511,589.428208514937,"anchored",0.25,2,0.3,"none",-0.027790746714933
31,"maic_means",1000,0,-0.0384485980308661,0.00674681194292724,0.21335292684476,0.211571056692991,0.216684670921529,0.942,0.00739161687318817,870.818877543999,"anchored",0.25,2,0.3,"none",-0.027790746714933
31,"maic_index",1000,0,0.00105550588452099,0.00683881435637728,0.216262298612107,0.214809955353916,0.216156717480312,0.944,0.00727076337120113,787.077392397105,"anchored",0.25,2,0.3,"none",-0.027790746714933
31,"unadjusted",1000,0,-0.0291968107750073,0.00650583441517096,0.205732548318497,0.204236510253799,0.207692102198463,0.942,0.00739161687318817,1000,"anchored",0.25,2,0.3,"none",-0.027790746714933
31,"gcomp",1000,0,0.000444949498300496,0.00649361619383847,0.20534617423483,0.203910120890608,0.205243957771391,0.945,0.00720936890441875,NA,"anchored",0.25,2,0.3,"none",-0.027790746714933
32,"maic_meanvar",1000,0,0.0141658615883366,0.00558199621067632,0.176518219161663,0.178266586292068,0.176997724982127,0.953,0.00669260786241059,294.114531008876,"unanchored",0.25,2,0.3,"none",0.180934857004454
32,"maic_means",1000,0,-0.0518033072805141,0.00501286280119859,0.158520640497194,0.160425875547436,0.166695072858727,0.934,0.00785136930732467,434.129462943003,"unanchored",0.25,2,0.3,"none",0.180934857004454
32,"maic_index",1000,0,0.0114787490374453,0.00516724496640284,0.163402633218732,0.162505773380396,0.163723797298185,0.955,0.00655553201502365,392.089919489452,"unanchored",0.25,2,0.3,"none",0.180934857004454
32,"unadjusted",1000,0,0.187223726462111,0.00498745030092921,0.157717026678285,0.154490563898525,0.244749891918452,0.782,0.0130566458173606,500,"unanchored",0.25,2,0.3,"none",0.180934857004454
32,"gcomp",1000,0,0.0118962568211332,0.00503043276029798,0.159076251388695,0.155904579461795,0.159441115865631,0.948,0.00702111102319284,NA,"unanchored",0.25,2,0.3,"none",0.180934857004454
33,"maic_meanvar",1000,0,0.00687839616248386,0.00723711471233742,0.228857661789005,0.221238589920156,0.22884659897831,0.944,0.00727076337120113,589.464232776584,"anchored",1,2,0.3,"none",-0.0693200401132296
33,"maic_means",1000,0,-0.0795626176926203,0.00653675774931471,0.206710430005904,0.198907883489207,0.221397115621353,0.914,0.00886588969026797,869.630792823569,"anchored",1,2,0.3,"none",-0.0693200401132296
33,"maic_index",1000,0,0.00329423685360605,0.00658172361374843,0.208132375491593,0.202343592902701,0.208054364622551,0.941,0.00745110730026082,786.991859079309,"anchored",1,2,0.3,"none",-0.0693200401132296
33,"gcomp",1000,0,0.00290333988484548,0.00614104883838229,0.194197015516193,0.190007070406119,0.194121605539023,0.949,0.00695693898205238,NA,"anchored",1,2,0.3,"none",-0.0693200401132296
33,"unadjusted",1000,0,-0.0692154328748357,0.00634829904744786,0.200750842578126,0.193294070366916,0.212253094307439,0.922,0.00848033018225116,1000,"anchored",1,2,0.3,"none",-0.0693200401132296
34,"maic_meanvar",1000,0,0.00305440864745266,0.00497365388857497,0.157280745812502,0.163536209245948,0.15723175627881,0.96,0.00619677335393187,293.981456382191,"unanchored",1,2,0.3,"none",0.278019849545752
34,"maic_means",1000,0,-0.11376791286977,0.00414151845709071,0.13096631296033,0.147207076704674,0.173430565224346,0.909,0.00909499862561837,434.086200032506,"unanchored",1,2,0.3,"none",0.278019849545752
34,"unadjusted",1000,0,0.275174656565142,0.00451574243054187,0.14280031407177,0.142811346489706,0.309988111683401,0.533,0.0157769135131052,500,"unanchored",1,2,0.3,"none",0.278019849545752
34,"maic_index",1000,0,0.00365276703637326,0.00447988312135802,0.141666343148358,0.149249413929102,0.141642600001798,0.963,0.00596917079668525,392.355527330012,"unanchored",1,2,0.3,"none",0.278019849545752
34,"gcomp",1000,0,0.00168188518990993,0.00434837009745316,0.137507536173203,0.14114265129922,0.137449055725066,0.954,0.00662449998113065,NA,"unanchored",1,2,0.3,"none",0.278019849545752
35,"maic_meanvar",1000,0,-0.00691483142232226,0.00672211601455562,0.212571973018893,0.210183757301787,0.212578154482136,0.94,0.00750999334220744,589.54591680413,"anchored",4,2,0.3,"none",-0.0942272825086517
35,"maic_means",1000,0,-0.107813188337924,0.00589070196892097,0.186280352390287,0.187800909918117,0.215149605848004,0.913,0.00891240708226459,869.288012906471,"anchored",4,2,0.3,"none",-0.0942272825086517
35,"maic_index",1000,0,-0.0057164505460519,0.00605428670340343,0.191453355904271,0.192653145461218,0.191442970375948,0.943,0.00733150734842434,787.143721549371,"anchored",4,2,0.3,"none",-0.0942272825086517
35,"unadjusted",1000,0,-0.100990149356496,0.00573818422483474,0.181457317841255,0.183998611181553,0.207588154062296,0.913,0.00891240708226459,1000,"anchored",4,2,0.3,"none",-0.0942272825086517
35,"gcomp",1000,0,-0.00604558424041843,0.00538644726296212,0.170334418473402,0.171867424364065,0.170356536098159,0.957,0.00641490451994416,NA,"anchored",4,2,0.3,"none",-0.0942272825086517
36,"maic_meanvar",1000,0,0.00636518995180075,0.00386457938117066,0.122208730430233,0.150838048910288,0.122313345399014,0.982,0.00420428352992517,293.935879481561,"unanchored",4,2,0.3,"none",0.429895701331536
36,"maic_means",1000,0,-0.0716313840790621,0.00326606127816123,0.103281926166702,0.135180976229191,0.125648495022875,0.964,0.00589101010014412,432.681383975828,"unanchored",4,2,0.3,"none",0.429895701331536
36,"maic_index",1000,0,0.00577611680532296,0.00357088968686482,0.112921446836983,0.138088734555366,0.113012678173515,0.983,0.00408790900094413,391.952477819094,"unanchored",4,2,0.3,"none",0.429895701331536
36,"unadjusted",1000,0,0.439748541127642,0.00413029329002543,0.130611342009908,0.132243960113099,0.458716734775239,0.082,0.00867617427210865,500,"unanchored",4,2,0.3,"none",0.429895701331536
36,"gcomp",1000,0,0.00746002948551094,0.00361920879338473,0.114449431148055,0.123576543874125,0.114635185077479,0.965,0.00581162627841812,NA,"unanchored",4,2,0.3,"none",0.429895701331536
37,"maic_meanvar",1000,0,0.0530910837080084,0.0228290217135571,0.721917053682806,0.612328249368889,0.723506552378729,0.896,0.00965318600255895,44.6623942233801,"anchored",0.25,0.5,0.6,"none",0.023162683707011
37,"maic_means",1000,0,0.0339440152527053,0.0131878931932064,0.417037800295633,0.395780646867592,0.418209041652641,0.93,0.00806845710157772,140.336904400703,"anchored",0.25,0.5,0.6,"none",0.023162683707011
37,"maic_index",1000,0,0.0597969574139927,0.0205830179827976,0.650892179458447,0.554427848206368,0.653308996392104,0.901,0.00944452222190196,53.7254228131413,"anchored",0.25,0.5,0.6,"none",0.023162683707011
37,"gcomp",1000,0,-0.00270435636142598,0.00627314250908385,0.198374184155285,0.199121246955073,0.198293414327519,0.941,0.00745110730026082,NA,"anchored",0.25,0.5,0.6,"none",0.023162683707011
37,"unadjusted",1000,0,0.0229606188038316,0.0064153924095746,0.202872520980116,0.203675798279728,0.204066882479528,0.944,0.00727076337120113,1000,"anchored",0.25,0.5,0.6,"none",0.023162683707011
38,"maic_meanvar",999,1,0.0753347473415834,0.01791624606111,0.566278095152301,0.471475518429445,0.570986176131626,0.876876876876877,0.0103957631546269,24.7217971466774,"unanchored",0.25,0.5,0.6,"none",0.537186533267054
38,"maic_means",1000,0,0.0503812364455944,0.0100483933432108,0.317758097898202,0.301442850481381,0.32157037730004,0.912,0.00895857131466843,73.2603632286219,"unanchored",0.25,0.5,0.6,"none",0.537186533267054
38,"unadjusted",1000,0,0.536100785221104,0.00491014258992769,0.155272342203697,0.154375728438311,0.558112392505178,0.054,0.00714730718522718,500,"unanchored",0.25,0.5,0.6,"none",0.537186533267054
38,"maic_index",1000,0,0.0466188898778277,0.0156573344901274,0.495128390759138,0.417714932069215,0.497071717266069,0.861,0.0109397897603199,32.9361595183102,"unanchored",0.25,0.5,0.6,"none",0.537186533267054
38,"gcomp",1000,0,-0.00356176168814215,0.00752134846308763,0.237845922191638,0.23481952726362,0.237753650165062,0.947,0.00708456067798138,NA,"unanchored",0.25,0.5,0.6,"none",0.537186533267054
39,"maic_meanvar",1000,0,0.0786227596698309,0.0218362194826664,0.690521890525694,0.586947077549265,0.69464033798217,0.886,0.0100500746265886,44.0534364632444,"anchored",1,0.5,0.6,"none",0.0724565204761554
39,"maic_means",1000,0,0.0711332554423766,0.0129251650300955,0.408729606286607,0.371563427138085,0.41467188377557,0.907,0.00918428004799505,138.59174238645,"anchored",1,0.5,0.6,"none",0.0724565204761554
39,"unadjusted",1000,0,0.0638499164999378,0.00648734214462927,0.2051477713783,0.197388389001941,0.214756453524523,0.927,0.00822623850857729,1000,"anchored",1,0.5,0.6,"none",0.0724565204761554
39,"maic_index",1000,0,0.0401590317036683,0.0208691953076988,0.659941901072267,0.536361235902802,0.660833214438759,0.884,0.0101264011376204,50.4452961694751,"anchored",1,0.5,0.6,"none",0.0724565204761554
39,"gcomp",1000,0,-0.0104826086260722,0.00600424227461084,0.189870812112404,0.18241957029667,0.19006514528061,0.935,0.0077958322198467,NA,"anchored",1,0.5,0.6,"none",0.0724565204761554
40,"maic_means",1000,0,0.036884284881859,0.00862443552056007,0.272728597782297,0.277654306207208,0.27507627602448,0.947,0.00708456067798138,72.9408813125529,"unanchored",1,0.5,0.6,"none",0.995213161799527
40,"maic_index",1000,0,-0.0341046659873636,0.0140450152383667,0.444142379250115,0.411146213047316,0.445228389520499,0.921,0.00852988862764339,29.1696346058695,"unanchored",1,0.5,0.6,"none",0.995213161799527
40,"unadjusted",1000,0,0.993654188301286,0.00466588658309053,0.147548289065865,0.147032532779655,1.00453838803569,0,0,500,"unanchored",1,0.5,0.6,"none",0.995213161799527
40,"gcomp",1000,0,-0.0156074590267372,0.00613944981156838,0.194146449848477,0.195054615241583,0.194675997293065,0.948,0.00702111102319284,NA,"unanchored",1,0.5,0.6,"none",0.995213161799527
40,"maic_meanvar",998,2,0.00100061412067525,0.0146713641685453,0.463485090065412,0.447645893245681,0.463253905558276,0.929859719438878,0.00808401659154867,24.507032618149,"unanchored",1,0.5,0.6,"none",0.995213161799527
41,"maic_index",1000,0,-0.04161847231451,0.0160937681393387,0.508929634549605,0.460264280762689,0.510374823818402,0.915,0.00881901355027874,50.6677956177215,"anchored",4,0.5,0.6,"none",0.108700512385716
41,"gcomp",1000,0,-0.00757703401577282,0.00526282412845604,0.166425111708116,0.166395774610647,0.166514359542137,0.947,0.00708456067798138,NA,"anchored",4,0.5,0.6,"none",0.108700512385716
41,"maic_means",1000,0,0.0897729298450312,0.0107868473091224,0.341110062692851,0.325171911696648,0.352560488041997,0.924,0.00837997613361756,140.126684485037,"anchored",4,0.5,0.6,"none",0.108700512385716
41,"unadjusted",1000,0,0.0992138602419264,0.00615987882752185,0.194792472056165,0.194462850161801,0.218516711321324,0.922,0.00848033018225116,1000,"anchored",4,0.5,0.6,"none",0.108700512385716
41,"maic_meanvar",1000,0,-0.0139313915795368,0.0184523530924214,0.583514639617032,0.522901884793965,0.583389174551679,0.92,0.00857904423581089,44.6268948546837,"anchored",4,0.5,0.6,"none",0.108700512385716
42,"gcomp",1000,0,0.00172629841482121,0.00439320628127689,0.138925380797933,0.140355075173539,0.138866631249692,0.951,0.00682634602111555,NA,"unanchored",4,0.5,0.6,"none",1.47902566092043
42,"maic_meanvar",999,1,-0.119541594708411,0.0104602507976331,0.330616741715593,0.395192969806053,0.351408887083574,0.963963963963964,0.00589679678768064,24.2963305260268,"unanchored",4,0.5,0.6,"none",1.47902566092043
42,"unadjusted",1000,0,1.48943490459869,0.00463022630617115,0.14642061209529,0.140900468547709,1.49660746078844,0,0,500,"unanchored",4,0.5,0.6,"none",1.47902566092043
42,"maic_index",1000,0,-0.153815997541528,0.00892950665700766,0.282375794177801,0.350873218209362,0.321427618832144,0.961,0.00612200947402077,28.5684733668488,"unanchored",4,0.5,0.6,"none",1.47902566092043
42,"maic_means",1000,0,-0.0748292950975464,0.00623653927968129,0.197216688408987,0.239505161034197,0.210843428092071,0.973,0.00512552436341883,72.0842353898024,"unanchored",4,0.5,0.6,"none",1.47902566092043
43,"gcomp",1000,0,0.0012011031436186,0.00631512885657456,0.199701909042304,0.199239173973815,0.199605646892635,0.942,0.00739161687318817,NA,"anchored",0.25,1,0.6,"none",0.00651536218244708
43,"maic_meanvar",1000,0,0.0128992171704859,0.00938596333597688,0.296810221765192,0.283420283256763,0.296942083983004,0.927,0.00822623850857729,343.054489692208,"anchored",0.25,1,0.6,"none",0.00651536218244708
43,"unadjusted",1000,0,0.00843624837158593,0.00637677677780834,0.201651387483438,0.202618625735707,0.201727016233594,0.946,0.00714730718522718,1000,"anchored",0.25,1,0.6,"none",0.00651536218244708
43,"maic_index",1000,0,0.010768226441382,0.00945012144799959,0.298839079408872,0.285565539818902,0.298883665139554,0.931,0.00801492358042171,339.791539789164,"anchored",0.25,1,0.6,"none",0.00651536218244708
43,"maic_means",1000,0,0.0117918744416287,0.00934777285113689,0.295602532594787,0.282472803952135,0.295689913121876,0.934,0.00785136930732467,347.007715201599,"anchored",0.25,1,0.6,"none",0.00651536218244708
44,"unadjusted",1000,0,0.502610721680726,0.00494225414042707,0.156287798591472,0.153007049030777,0.526325932917047,0.094,0.00922843432007835,500,"unanchored",0.25,1,0.6,"none",0.498966113746731
44,"maic_meanvar",1000,0,0.00569622971531131,0.00688089794472792,0.217593098525116,0.217935084325684,0.217558858248072,0.951,0.00682634602111555,169.211146455681,"unanchored",0.25,1,0.6,"none",0.498966113746731
44,"maic_index",1000,0,0.00633246121662504,0.00693490749474597,0.219301030459694,0.219513301219115,0.219282806174545,0.945,0.00720936890441875,167.93608188797,"unanchored",0.25,1,0.6,"none",0.498966113746731
44,"gcomp",1000,0,-0.000674013105611882,0.00608198042117536,0.192329108154643,0.189238224972365,0.192234101166737,0.946,0.00714730718522718,NA,"unanchored",0.25,1,0.6,"none",0.498966113746731
44,"maic_means",1000,0,0.00815344715489234,0.00680430521813733,0.215171023842828,0.215488017849875,0.215217911969652,0.945,0.00720936890441875,174.035396854601,"unanchored",0.25,1,0.6,"none",0.498966113746731
45,"unadjusted",1000,0,0.0108921354760174,0.00608373462335803,0.19238458089838,0.19451954482683,0.192596608889424,0.949,0.00695693898205238,1000,"anchored",1,1,0.6,"none",0.0182391539921264
45,"maic_meanvar",1000,0,0.00530492230792829,0.00841039426472645,0.265960018965527,0.260984654351996,0.265879933724132,0.949,0.00695693898205238,342.679976413555,"anchored",1,1,0.6,"none",0.0182391539921264
45,"maic_index",1000,0,0.0013679854799565,0.00846176078196346,0.26758437086492,0.262971987314836,0.26745404375316,0.948,0.00702111102319284,338.723292978703,"anchored",1,1,0.6,"none",0.0182391539921264
45,"gcomp",1000,0,-0.00731907786719937,0.00564743163416892,0.178587468940606,0.183419865060804,0.178648144349096,0.957,0.00641490451994416,NA,"anchored",1,1,0.6,"none",0.0182391539921264
45,"maic_means",1000,0,0.00436518367152106,0.0084213792274791,0.266307393988632,0.259821501930689,0.266209998485048,0.945,0.00720936890441875,347.322368414258,"anchored",1,1,0.6,"none",0.0182391539921264
46,"unadjusted",1000,0,0.87881867779648,0.00477255577616136,0.150921465128626,0.143847384169201,0.89167077993612,0,0,500,"unanchored",1,1,0.6,"none",0.88043956062987
46,"maic_meanvar",1000,0,-0.00431434537104605,0.00560391281672668,0.17721128309866,0.195291678458721,0.177175191814759,0.976,0.00483983470792134,171.245421485156,"unanchored",1,1,0.6,"none",0.88043956062987
46,"maic_index",1000,0,-0.00961366254092915,0.0056757189127177,0.179481991230823,0.198131821928893,0.179649642077172,0.974,0.00503229569878401,168.009892599367,"unanchored",1,1,0.6,"none",0.88043956062987
46,"maic_means",1000,0,-0.00168928605937298,0.00547814377584825,0.173234116815554,0.193537264749708,0.173155718522451,0.974,0.00503229569878401,176.006513505413,"unanchored",1,1,0.6,"none",0.88043956062987
46,"gcomp",1000,0,-0.00407685239297089,0.00514624450723976,0.162738540390085,0.160598249664674,0.162708234030123,0.952,0.00675988165576884,NA,"unanchored",1,1,0.6,"none",0.88043956062987
47,"unadjusted",1000,0,0.013438469428619,0.00599735356153264,0.189652971877659,0.1909302131576,0.190033875803421,0.958,0.00634318531969546,1000,"anchored",4,1,0.6,"none",0.00686885152637884
47,"maic_meanvar",1000,0,0.0146603115535709,0.0073860430356288,0.233567188886112,0.235643640236397,0.233910245237964,0.943,0.00733150734842434,344.901600394006,"anchored",4,1,0.6,"none",0.00686885152637884
47,"maic_index",1000,0,0.00917417063380337,0.00741520077040525,0.234489237419159,0.236288209683615,0.234551449941737,0.948,0.00702111102319284,341.623887930386,"anchored",4,1,0.6,"none",0.00686885152637884
47,"maic_means",1000,0,0.0149830451248831,0.00737830062092758,0.233322352235658,0.234809395690907,0.233686483079235,0.942,0.00739161687318817,348.554833849517,"anchored",4,1,0.6,"none",0.00686885152637884
47,"gcomp",1000,0,0.00608910929431147,0.00538945522256553,0.170429538507968,0.17023829101721,0.170453098007754,0.956,0.00648567652600714,NA,"anchored",4,1,0.6,"none",0.00686885152637884
48,"unadjusted",1000,0,1.27349822936551,0.0041778811143353,0.132116201147019,0.136681734259133,1.28032612099887,0,0,500,"unanchored",4,1,0.6,"none",1.2740946211181
48,"maic_index",1000,0,-0.023651451237304,0.00408245604627686,0.129098595537606,0.172609692756286,0.131183734007091,0.99,0.00314642654451046,166.994896477599,"unanchored",4,1,0.6,"none",1.2740946211181
48,"maic_meanvar",1000,0,-0.0248236483366163,0.00407557332510828,0.128880944783681,0.171252864178633,0.131186512824855,0.985,0.00384382621875652,170.193929996877,"unanchored",4,1,0.6,"none",1.2740946211181
48,"maic_means",1000,0,-0.016228262828049,0.00408652570579992,0.129227289471549,0.169668253546208,0.130178143965243,0.987,0.00358203852575597,174.874830774432,"unanchored",4,1,0.6,"none",1.2740946211181
48,"gcomp",1000,0,-0.00666732550987377,0.00382277790808721,0.120886851785294,0.130327208816088,0.121010208383754,0.965,0.00581162627841812,NA,"unanchored",4,1,0.6,"none",1.2740946211181
49,"maic_meanvar",1000,0,0.0057032942544079,0.00777789124330003,0.245958517219069,0.248441758576004,0.245901655475849,0.952,0.00675988165576884,448.133290668718,"anchored",0.25,2,0.6,"none",-0.0247973409918145
49,"unadjusted",1000,0,-0.0201806105355219,0.0064900407384209,0.205233108406911,0.200589585554518,0.206120753926341,0.937,0.00768316341099159,1000,"anchored",0.25,2,0.6,"none",-0.0247973409918145
49,"maic_means",1000,0,-0.0306933529149548,0.00741133920657132,0.234367124048705,0.233158543382285,0.236252201681145,0.949,0.00695693898205238,581.735489198349,"anchored",0.25,2,0.6,"none",-0.0247973409918145
49,"maic_index",1000,0,-0.00120448511874426,0.00718399061988222,0.227177730481127,0.225152905311909,0.227067307840055,0.946,0.00714730718522718,597.327137039095,"anchored",0.25,2,0.6,"none",-0.0247973409918145
49,"gcomp",1000,0,0.00286611422328036,0.00643659042804648,0.20354286118265,0.199753578741759,0.203461252460566,0.943,0.00733150734842434,NA,"anchored",0.25,2,0.6,"none",-0.0247973409918145
50,"unadjusted",1000,0,0.434436129607356,0.00496710742888732,0.157073728580268,0.151051095953188,0.461933149667912,0.185,0.0122790471943062,500,"unanchored",0.25,2,0.6,"none",0.429783321190081
50,"maic_meanvar",1000,0,0.0127894851736299,0.00608273254560967,0.192352892417606,0.187128259751379,0.192681619562438,0.934,0.00785136930732467,222.769825429887,"unanchored",0.25,2,0.6,"none",0.429783321190081
50,"maic_index",1000,0,0.012352550856095,0.00556906120250084,0.176109178287789,0.169459460268534,0.176453998954898,0.944,0.00727076337120113,295.271146081405,"unanchored",0.25,2,0.6,"none",0.429783321190081
50,"maic_means",1000,0,-0.039166400488451,0.005547691800955,0.175433418476593,0.177032243449951,0.179666675711682,0.949,0.00695693898205238,290.057863434656,"unanchored",0.25,2,0.6,"none",0.429783321190081
50,"gcomp",1000,0,0.0108942782462025,0.00540496584261263,0.170920027380671,0.163313279351272,0.171181562682887,0.941,0.00745110730026082,NA,"unanchored",0.25,2,0.6,"none",0.429783321190081
51,"maic_index",1000,0,0.00553692854148851,0.0068151300538312,0.215513335203725,0.211494194963236,0.215476702292049,0.942,0.00739161687318817,598.005230241961,"anchored",1,2,0.6,"none",-0.0631966257490455
51,"unadjusted",1000,0,-0.0585593580356176,0.00620713875438324,0.196286962165515,0.190916472137708,0.204741889602968,0.932,0.00796090447122687,1000,"anchored",1,2,0.6,"none",-0.0631966257490455
51,"maic_meanvar",1000,0,0.00164460718056331,0.00750996109706668,0.237485822059876,0.233027321843722,0.2373727467435,0.945,0.00720936890441875,447.818885534109,"anchored",1,2,0.6,"none",-0.0631966257490455
51,"maic_means",1000,0,-0.0736553672470607,0.00689465056828037,0.218027994667402,0.215456373287057,0.230029961910464,0.923,0.00843036179532053,579.702498155512,"anchored",1,2,0.6,"none",-0.0631966257490455
51,"gcomp",1000,0,0.00349674914191117,0.00603253669566396,0.190765560268441,0.186609993968919,0.190702214827488,0.944,0.00727076337120113,NA,"anchored",1,2,0.6,"none",-0.0631966257490455
52,"maic_meanvar",1000,0,0.00661461059653763,0.00499130774583475,0.157839009796786,0.169626529194249,0.157898679329373,0.969,0.00548078461536303,223.237288307336,"unanchored",1,2,0.6,"none",0.713826539434268
52,"maic_index",1000,0,0.00900205023276451,0.00470065570146266,0.148647785128785,0.153604803966647,0.148845909477093,0.964,0.00589101010014412,297.754429143014,"unanchored",1,2,0.6,"none",0.713826539434268
52,"maic_means",1000,0,-0.0543404067272055,0.00446609958847638,0.141230469567261,0.158661442886292,0.151257989183821,0.958,0.00634318531969546,291.084336676376,"unanchored",1,2,0.6,"none",0.713826539434268
52,"unadjusted",1000,0,0.722172899665175,0.00446144801829215,0.141083374002477,0.139965557116701,0.735811328339208,0.003,0.00172945077987204,500,"unanchored",1,2,0.6,"none",0.713826539434268
52,"gcomp",1000,0,0.00847389664828112,0.00467636473496616,0.147879637321827,0.144333565780023,0.148048389628886,0.945,0.00720936890441875,NA,"unanchored",1,2,0.6,"none",0.713826539434268
53,"maic_meanvar",1000,0,0.0126426387578004,0.00724327092689394,0.229052338386638,0.226693882364111,0.229286600265752,0.943,0.00733150734842434,448.570001019427,"anchored",4,2,0.6,"none",-0.0994248433246436
53,"maic_means",1000,0,-0.095037854964536,0.0066947325193229,0.211706030866576,0.203981343285957,0.231962966738302,0.92,0.00857904423581089,581.778976459166,"anchored",4,2,0.6,"none",-0.0994248433246436
53,"maic_index",1000,0,0.00850955979035558,0.0066531995077702,0.21039264172065,0.2070720601782,0.210459523981048,0.949,0.00695693898205238,599.650277095217,"anchored",4,2,0.6,"none",-0.0994248433246436
53,"unadjusted",1000,0,-0.0949319737032093,0.00596417799614362,0.188603868384728,0.187995200717433,0.211063799315991,0.928,0.00817410545564467,1000,"anchored",4,2,0.6,"none",-0.0994248433246436
53,"gcomp",1000,0,0.00475694615838905,0.00537881879310283,0.170093185075229,0.176820934303274,0.170074655531566,0.957,0.00641490451994416,NA,"anchored",4,2,0.6,"none",-0.0994248433246436
54,"maic_means",1000,0,0.0564636439144207,0.00374081071190643,0.118294821451803,0.145540337459677,0.131026005821845,0.98,0.00442718872423573,289.863249584871,"unanchored",4,2,0.6,"none",1.06038936333795
54,"gcomp",1000,0,0.00759918911265544,0.00403383884785462,0.1275611847329,0.129029461319716,0.127723653525024,0.953,0.00669260786241059,NA,"unanchored",4,2,0.6,"none",1.06038936333795
54,"maic_index",1000,0,0.00680730080364568,0.00401167981955422,0.126860454731246,0.145887498939654,0.126979607590649,0.98,0.00442718872423573,297.668128794974,"unanchored",4,2,0.6,"none",1.06038936333795
54,"unadjusted",1000,0,1.07078638035402,0.00431267485119782,0.136378753375129,0.133512727054421,1.07942764350347,0,0,500,"unanchored",4,2,0.6,"none",1.06038936333795
54,"maic_meanvar",1000,0,0.00451034881353898,0.0043741119984536,0.138321566557843,0.160066704026225,0.138325941766758,0.978,0.00463853425124791,222.938550628868,"unanchored",4,2,0.6,"none",1.06038936333795
55,"maic_index",1000,0,0.0241250569547078,0.00812260556028905,0.256859341056615,0.249766307707973,0.257861906337517,0.944,0.00727076337120113,586.005159659839,"anchored",0.25,0.5,0,"present",0.0624031945890091
55,"gcomp",1000,0,0.00288218292189043,0.00667237447499134,0.210999007425428,0.206724663292168,0.210913175339467,0.944,0.00727076337120113,NA,"anchored",0.25,0.5,0,"present",0.0624031945890091
55,"maic_meanvar",1000,0,0.002928886214238,0.0107686661388194,0.340535123606003,0.318176173840003,0.34037741495787,0.925,0.00832916562447884,280.388866806308,"anchored",0.25,0.5,0,"present",0.0624031945890091
55,"unadjusted",1000,0,0.0676205536164757,0.00680881410991899,0.215313607520361,0.211328291169835,0.225579540085636,0.926,0.00827792244467173,1000,"anchored",0.25,0.5,0,"present",0.0624031945890091
55,"maic_means",1000,0,0.0688777996499281,0.00685261570709565,0.216698735642675,0.211816759966419,0.227278540499803,0.926,0.00827792244467173,991.13730022982,"anchored",0.25,0.5,0,"present",0.0624031945890091
56,"unadjusted",1000,0,0.0869841910662839,0.00514109058271279,0.162575558986147,0.160533690943292,0.184311234228232,0.913,0.00891240708226459,500,"unanchored",0.25,0.5,0,"present",0.0839762925847689
56,"gcomp",1000,0,-0.00474423640466209,0.00504915469217356,0.159668290857948,0.157719705844983,0.159658939372201,0.944,0.00727076337120113,NA,"unanchored",0.25,0.5,0,"present",0.0839762925847689
