"margin","r","link","gamma","truth_family","recon","truth","error","mcse","env_lo","env_hi","contained"
"beta",0.6,"cloglog",0.15,"gauss","gauss",-0.28326066216389,0,0.000147276832053347,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"t3","gumbel",-0.289890304254852,-0.00729042731187574,0.000220594614374767,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"gauss","gauss_uncal",-0.28326066216389,-0.00066414667023923,0.000127190731783581,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"gauss","sclayton",-0.28326066216389,-0.0161477284923507,0.000175598913853008,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"clayton","gumbel",-0.263374766670134,-0.0338059648965933,0.000218901040269871,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"gumbel","clayton",-0.297180731566727,0.0338059648965933,0.000218901040269871,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"t3","sclayton",-0.289890304254852,-0.00951808640138896,0.000171218126501501,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"gumbel","sclayton",-0.297180731566727,-0.00222765908951322,0.000243568940715992,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"clayton","gauss_uncal",-0.263374766670134,-0.020550042163995,0.000117956907758937,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"t3","clayton",-0.289890304254852,0.0265155375847175,0.000133818845430699,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"t3","sgumbel",-0.289890304254852,0.0149145457827124,0.000197918668400434,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.15,"gauss","sgumbel",-0.28326066216389,0.00828490369175067,0.000201720427832863,-0.299408390656241,-0.263374766670134,TRUE
"beta",0.6,"cloglog",0.3,"t3","sclayton",-0.256727999166323,-0.0204539676770431,0.000225371676428268,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"clayton","gumbel",-0.217756229012512,-0.0535103467258105,0.000222628495263634,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gumbel","sgumbel",-0.271266575738323,0.0364191935408587,0.000300249431151992,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"t3","gauss_uncal",-0.256727999166323,0.00617666837314818,0.00020252990985032,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"clayton","gauss_uncal",-0.217756229012512,-0.0327951017806628,0.000209129377869718,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gauss","clayton",-0.249792751733173,0.0320365227206602,0.000197193856463218,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"t3","gauss",-0.256727999166323,0.00693524743315077,0.000190180663377326,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gumbel","gauss",-0.271266575738323,0.0214738240051502,0.000249135427303798,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"t3","clayton",-0.256727999166323,0.038971770153811,0.000153830005162009,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"clayton","gauss",-0.217756229012512,-0.0320365227206602,0.000197193856463218,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gauss","gumbel",-0.249792751733173,-0.0214738240051502,0.000249135427303798,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"clayton","sgumbel",-0.217756229012512,-0.0170911531849517,0.0002587792047211,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"t3","gumbel",-0.256727999166323,-0.0145385765719995,0.000216441018753732,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gauss","gauss_uncal",-0.249792751733173,-0.000758579060002595,0.000237149975590703,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gauss","sclayton",-0.249792751733173,-0.0273892151101939,0.000256932168236638,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gumbel","clayton",-0.271266575738323,0.0535103467258105,0.000222628495263634,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"clayton","sclayton",-0.217756229012512,-0.0594257378308541,0.000231320394345774,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gumbel","gauss_uncal",-0.271266575738323,0.0207152449451476,0.000258685408941411,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gauss","sgumbel",-0.249792751733173,0.0149453695357085,0.000281907238343716,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gauss","gauss",-0.249792751733173,0,0.000226694577044384,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"gumbel","sclayton",-0.271266575738323,-0.00591539110504363,0.00027693350998262,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"cloglog",0.3,"t3","sgumbel",-0.256727999166323,0.0218806169688593,0.000253475727618816,-0.277181966843366,-0.217756229012512,TRUE
"beta",0.6,"identity",0.15,"t3","gumbel",-0.5,0,6.60714855840077e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"t3","gauss",-0.5,5.55111512312578e-17,6.98500001845454e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gumbel","gauss_uncal",-0.5,0,5.7777838054666e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"clayton","gauss",-0.5,5.55111512312578e-17,5.99588961666477e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gauss","gumbel",-0.5,-5.55111512312578e-17,5.06745162040676e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"clayton","sgumbel",-0.5,0,1.53703417825207e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gumbel","gauss",-0.5,5.55111512312578e-17,5.06745162040676e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"t3","clayton",-0.5,0,7.34343505744026e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gumbel","sgumbel",-0.5,0,1.50324908162764e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"clayton","gauss_uncal",-0.5,0,6.60714855840077e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"t3","gauss_uncal",-0.5,0,7.51624540813822e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gauss","clayton",-0.5,-5.55111512312578e-17,5.99588961666477e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"clayton","sclayton",-0.5,0,6.60714855840077e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gauss","sgumbel",-0.5,-5.55111512312578e-17,1.52023548612203e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gauss","sclayton",-0.5,-5.55111512312578e-17,6.20633538311818e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"t3","sgumbel",-0.5,0,1.5782488380293e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gumbel","sclayton",-0.5,0,5.7777838054666e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"clayton","gumbel",-0.5,0,5.55111512312578e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gauss","gauss_uncal",-0.5,-5.55111512312578e-17,6.20633538311818e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"t3","sclayton",-0.5,0,7.51624540813822e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gumbel","clayton",-0.5,0,5.55111512312578e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.15,"gauss","gauss",-0.5,0,5.55111512312578e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gauss","gumbel",-0.5,-5.55111512312578e-17,1.22040395921165e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gauss","gauss_uncal",-0.5,-1.11022302462516e-16,1.18842274712493e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"t3","sgumbel",-0.5,1.11022302462516e-16,1.17756934401283e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gauss","clayton",-0.5,-2.22044604925031e-16,1.23087972181876e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"t3","sclayton",-0.5,1.11022302462516e-16,9.74743781324629e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gauss","gauss",-0.5,0,1.5536512468908e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"clayton","gauss",-0.5,2.22044604925031e-16,1.23087972181876e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"clayton","gumbel",-0.5,1.66533453693773e-16,7.68517089126034e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"t3","gauss_uncal",-0.5,1.11022302462516e-16,9.74743781324629e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gumbel","gauss",-0.5,5.55111512312578e-17,1.22040395921165e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gauss","sclayton",-0.5,-1.11022302462516e-16,1.18842274712493e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"t3","gauss",-0.5,2.22044604925031e-16,1.39700000369091e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"clayton","gauss_uncal",-0.5,1.11022302462516e-16,7.16645880824876e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"t3","gumbel",-0.5,1.66533453693773e-16,1.01349032408135e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gumbel","clayton",-0.5,-1.66533453693773e-16,7.68517089126034e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gumbel","sclayton",-0.5,-5.55111512312578e-17,6.98500001845454e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gumbel","gauss_uncal",-0.5,-5.55111512312578e-17,6.98500001845454e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"clayton","sgumbel",-0.5,1.11022302462516e-16,9.74743781324629e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gumbel","sgumbel",-0.5,-5.55111512312578e-17,9.61481343191782e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"clayton","sclayton",-0.5,1.11022302462516e-16,7.16645880824876e-17,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"t3","clayton",-0.5,0,1.02608074873846e-16,-0.5,-0.5,TRUE
"beta",0.6,"identity",0.3,"gauss","sgumbel",-0.5,-1.11022302462516e-16,1.35973995551052e-16,-0.5,-0.5,TRUE
"beta",0.6,"log",0.15,"clayton","gumbel",0.04317585745136,0.399749909093156,0.00650114712237346,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"t3","clayton",0.378852418579043,-0.335676561127683,0.00498768712726996,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gauss","sgumbel",0.254987594630904,-0.0997929931119764,0.00271838412057511,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"clayton","sgumbel",0.04317585745136,0.112018744067567,0.00197856538804379,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"t3","gumbel",0.378852418579043,0.0640733479654738,0.007932462798975,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gumbel","gauss",0.442925766544516,-0.187938171913613,0.00676312096143302,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gumbel","gauss_uncal",0.442925766544516,-0.187594912784832,0.00713751765419743,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gauss","sclayton",0.254987594630904,0.203384948239239,0.00355013468894402,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"clayton","gauss_uncal",0.04317585745136,0.212154996308324,0.00359126928625409,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gauss","gauss_uncal",0.254987594630904,0.00034325912878086,0.00404624595379742,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"clayton","sclayton",0.04317585745136,0.415196685418783,0.00302135153158543,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"t3","gauss",0.378852418579043,-0.123864823948139,0.00532465154838929,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"clayton","gauss",0.04317585745136,0.211811737179543,0.00277360090160549,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gauss","gumbel",0.254987594630904,0.187938171913613,0.00676312096143302,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"t3","gauss_uncal",0.378852418579043,-0.123521564819358,0.00579277716097984,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gumbel","sclayton",0.442925766544516,0.0154467763256264,0.00686844292798605,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gauss","clayton",0.254987594630904,-0.211811737179543,0.00277360090160549,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gumbel","sgumbel",0.442925766544516,-0.287731165025589,0.00647778234987506,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gauss","gauss",0.254987594630904,0,0.00334181884512264,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"gumbel","clayton",0.442925766544516,-0.399749909093156,0.00650114712237346,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"t3","sgumbel",0.378852418579043,-0.223657817060115,0.00495719407983413,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.15,"t3","sclayton",0.378852418579043,0.0795201242911002,0.0054578033335575,0.04317585745136,0.458372542870143,TRUE
"beta",0.6,"log",0.3,"gumbel","gauss_uncal",1.63351765341425,-0.424973194292893,0.0180036677406928,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"clayton","gauss",0.694656084903643,0.510000417821579,0.0078725692984105,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gumbel","sgumbel",1.63351765341425,-0.661677361390947,0.0160778396064168,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"t3","gauss",1.50550437838767,-0.300847875662444,0.014429464466121,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"clayton","gumbel",0.694656084903643,0.938861568510603,0.0156745019211925,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"clayton","sclayton",0.694656084903643,0.963158623532708,0.00893599518075016,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gauss","gumbel",1.20465650272522,0.428861150689024,0.0168148135632825,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"clayton","sgumbel",0.694656084903643,0.277184207119656,0.00614298938628339,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gauss","clayton",1.20465650272522,-0.510000417821579,0.0078725692984105,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gauss","gauss_uncal",1.20465650272522,0.00388795639613093,0.0118498687333688,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gauss","sclayton",1.20465650272522,0.453158205711129,0.0108120282352976,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gumbel","gauss",1.63351765341425,-0.428861150689024,0.0168148135632825,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gauss","sgumbel",1.20465650272522,-0.232816210701923,0.00864778950313161,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gumbel","clayton",1.63351765341425,-0.938861568510603,0.0156745019211925,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"t3","sclayton",1.50550437838767,0.152310330048685,0.01503609348505,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"t3","sgumbel",1.50550437838767,-0.533664086364367,0.0135634957153664,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"t3","gauss_uncal",1.50550437838767,-0.296959919266313,0.0157988462150994,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gumbel","sclayton",1.63351765341425,0.0242970550221051,0.017338183805695,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"t3","clayton",1.50550437838767,-0.810848293484023,0.0130828704835202,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"clayton","gauss_uncal",0.694656084903643,0.51388837421771,0.0101671748439568,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"t3","gumbel",1.50550437838767,0.12801327502658,0.0197970227028773,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"log",0.3,"gauss","gauss",1.20465650272522,0,0.0099511452631724,0.694656084903643,1.65781470843635,TRUE
"beta",0.6,"logit",0.15,"gauss","sclayton",-0.259207787391744,-0.0119654499622139,0.00021300603367885,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"t3","gauss_uncal",-0.266019676509164,0.00604840793868272,0.000152771826568682,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gauss","gumbel",-0.259207787391744,-0.0112058027532947,0.000325075931678384,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"clayton","gauss",-0.244827307910887,-0.0143804794808568,0.000189663114211099,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"t3","sclayton",-0.266019676509164,-0.0051535608447944,0.00020021921232526,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gumbel","sgumbel",-0.270413590145039,0.0166887152665793,0.00034436151025845,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gauss","gauss",-0.259207787391744,0,0.000228277048390174,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"t3","gumbel",-0.266019676509164,-0.00439391363587516,0.000316844636939181,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gumbel","gauss_uncal",-0.270413590145039,0.0104423215745579,0.000286682784497812,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gauss","gauss_uncal",-0.259207787391744,-0.000763481178736813,0.000169183534637917,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"t3","sgumbel",-0.266019676509164,0.0122948016307041,0.000244411664642245,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gauss","clayton",-0.259207787391744,0.0143804794808568,0.000189663114211099,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"clayton","sgumbel",-0.244827307910887,-0.00889756696757218,0.000221094064332726,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gumbel","gauss",-0.270413590145039,0.0112058027532947,0.000325075931678384,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"clayton","gumbel",-0.244827307910887,-0.0255862822341515,0.000299225746597936,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"t3","clayton",-0.266019676509164,0.0211923685982763,0.000175180648168696,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"clayton","gauss_uncal",-0.244827307910887,-0.0151439606595936,0.000111735197959738,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gumbel","sclayton",-0.270413590145039,-0.000759647208919245,0.000314540173775044,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gauss","sgumbel",-0.259207787391744,0.00548291251328459,0.000254991959113697,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"t3","gauss",-0.266019676509164,0.00681188911741953,0.000216394485655901,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"clayton","sclayton",-0.244827307910887,-0.0263459294430707,0.000170977356553778,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.15,"gumbel","clayton",-0.270413590145039,0.0255862822341515,0.000299225746597936,-0.271173237353958,-0.244827307910887,TRUE
"beta",0.6,"logit",0.3,"gauss","sclayton",-0.161708498557292,-0.0277191215347269,0.000269696357333682,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gauss","gumbel",-0.161708498557292,-0.0234581849729593,0.000302395671881553,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gauss","clayton",-0.161708498557292,0.0338296601453046,0.000203574488855888,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gauss","gauss_uncal",-0.161708498557292,-0.00093174559050288,0.000207752636547429,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"clayton","gauss",-0.127878838411987,-0.0338296601453046,0.000203574488855888,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gauss","gauss",-0.161708498557292,0,0.00023439999737311,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gumbel","gauss",-0.185166683530251,0.0234581849729593,0.000302395671881553,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"clayton","gumbel",-0.127878838411987,-0.0572878451182639,0.00027918158269685,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"t3","clayton",-0.172467022462335,0.0445881840503476,0.000196425004188232,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"clayton","gauss_uncal",-0.127878838411987,-0.0347614057358075,0.00017222186776606,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gumbel","gauss_uncal",-0.185166683530251,0.0225264393824564,0.000282242699810978,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"t3","gumbel",-0.172467022462335,-0.0126996610679163,0.000297629555202615,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"t3","sgumbel",-0.172467022462335,0.0251802660346784,0.000287530453027277,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gauss","sgumbel",-0.161708498557292,0.0144217421296354,0.000292461196846113,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"clayton","sgumbel",-0.127878838411987,-0.0194079180156692,0.000268389205082996,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"t3","gauss",-0.172467022462335,0.010758523905043,0.000228218247574388,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gumbel","sgumbel",-0.185166683530251,0.0378799271025947,0.000349332699965008,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"t3","sclayton",-0.172467022462335,-0.016960597629684,0.000264341322756143,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"clayton","sclayton",-0.127878838411987,-0.0615487816800316,0.000243383111376856,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gumbel","sclayton",-0.185166683530251,-0.00426093656176765,0.000330508560801742,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"t3","gauss_uncal",-0.172467022462335,0.0098267783145401,0.000200752005593515,-0.189427620092018,-0.127878838411987,TRUE
"beta",0.6,"logit",0.3,"gumbel","clayton",-0.185166683530251,0.0572878451182639,0.00027918158269685,-0.189427620092018,-0.127878838411987,TRUE
"normal",0.3,"cloglog",0.15,"t3","gauss_uncal",-0.314150945466852,0.0112038904488083,0.000237873658105164,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gauss","gumbel",-0.303118806915102,-0.0113301104547359,0.000255891407630446,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gumbel","gauss",-0.314448917369837,0.0113301104547359,0.000255891407630446,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"clayton","gauss_uncal",-0.300282150047685,-0.00266490497035865,0.000166910736563523,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gumbel","gauss_uncal",-0.314448917369837,0.011501862351794,0.000161171456895252,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gauss","sclayton",-0.303118806915102,-0.00994421895667447,0.000335143416089001,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"clayton","sgumbel",-0.300282150047685,-0.00365863406021505,0.000225465283496153,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"clayton","gauss",-0.300282150047685,-0.0028366568674168,0.0002595445394562,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"clayton","gumbel",-0.300282150047685,-0.0141667673221527,8.44366503615034e-05,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gauss","clayton",-0.303118806915102,0.0028366568674168,0.0002595445394562,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gumbel","sgumbel",-0.314448917369837,0.0105081332619376,0.000221250171976342,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"t3","gauss",-0.314150945466852,0.0110321385517501,0.000309980727145553,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"clayton","sclayton",-0.300282150047685,-0.0127808758240913,0.000232314968895645,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gauss","sgumbel",-0.303118806915102,-0.000821977192798251,0.000330432230021258,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gumbel","clayton",-0.314448917369837,0.0141667673221527,8.44366503615034e-05,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gumbel","sclayton",-0.314448917369837,0.0013858914980614,0.000228226399241071,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"t3","sgumbel",-0.314150945466852,0.0102101613589519,0.000282062541472907,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gauss","gauss_uncal",-0.303118806915102,0.000171751897058148,0.000293615494405521,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"t3","gumbel",-0.314150945466852,-0.00029797190298575,0.000189352135357448,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"gauss","gauss",-0.303118806915102,0,0.000354562029180159,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"t3","sclayton",-0.314150945466852,0.00108791959507565,0.000287567258242553,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.15,"t3","clayton",-0.314150945466852,0.0138687954191669,0.00019426061522312,-0.314448917369837,-0.300282150047685,TRUE
"normal",0.3,"cloglog",0.3,"t3","sgumbel",-0.262017670545979,0.01950889388876,0.000278144936537845,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gumbel","sclayton",-0.269200234819304,-0.00163188656722807,0.000362104702877218,-0.270832121386532,-0.234946254691849,TRUE
